,x,Close Price
97,9.700000000000001,3.4911968679452796
98,9.8,3.0676043537403586
99,9.9,2.6623205311233935
100,10.0,2.2798944455531513
101,10.100000000000001,1.9246467555355835
102,10.200000000000001,1.6006265620322822
103,10.3,1.3115709511820879
104,10.4,1.060867654571732
105,10.5,0.8515212001416499
106,10.600000000000001,0.6861228919359643
107,10.700000000000001,0.5668249186490586
108,10.8,0.4953188496675427
109,10.9,0.4728187334681131
110,11.0,0.5000489672464825
111,11.100000000000001,0.5772370589800557
112,11.200000000000001,0.7041113542434161
113,11.3,0.8799037504895555
114,11.4,1.1033573716766218
115,11.5,1.3727391265578577
116,11.600000000000001,1.6858570251564613
117,11.700000000000001,2.04008208040484
118,11.8,2.4323745761143885
119,11.9,2.8593144388148337
120,12.0,3.3171354099978254
121,12.100000000000001,3.8017626773270012
122,12.200000000000001,4.308853588815865
123,12.3,4.833841043170995
124,12.4,5.371979122758453
125,12.5,5.918390513243996
126,12.600000000000001,6.468115236105693
127,12.700000000000001,7.016160207099721
128,12.8,7.557549125507695
129,12.9,8.087372195688465
130,13.0,8.600835184133205
131,13.100000000000001,9.093307321861877
132,13.200000000000001,9.560367573536123
133,13.3,9.997848810983012
134,13.4,10.401879449762244
135,13.5,10.768922132758105
136,13.600000000000001,11.095809074282485
137,13.700000000000001,11.379773711542313
138,13.8,11.618478347220524
139,13.9,11.81003750697488
140,14.0,11.953036778474353
141,14.100000000000001,12.046546943739589
142,14.200000000000001,12.090133263581809
143,14.3,12.083859821373068
144,14.4,12.028288882746388
145,14.5,11.924475277623415
146,14.600000000000001,11.773955860702518
147,14.700000000000001,11.578734155714667
148,14.8,11.341260336876582
149,14.9,11.06440674755988
150,15.0,10.751439200785583
151,15.100000000000001,10.405984348299937
152,15.200000000000001,10.031993444268991
153,15.3,9.63370286565306
154,15.4,9.215591783728511
155,15.5,8.782337409688983
156,15.600000000000001,8.338768261497211
157,15.700000000000001,7.889815918929679
158,15.8,7.440465748861592
159,15.9,6.995707093129053
160,16.0,6.560483416674673
161,16.1,6.139642914079955
162,16.2,5.737890068007669
163,16.3,5.359738643566104
164,16.400000000000002,5.00946658826025
165,16.5,4.691073288154385
166,16.6,4.408239607328508
167,16.7,4.164291109901265
168,16.8,3.962164832092477
169,16.900000000000002,3.8043799363281527
170,17.0,3.693012540602216
171,17.1,3.629674974591784
172,17.2,3.615499669792019
173,17.3,3.651127844634945
174,17.400000000000002,3.7367030976468376
175,17.5,3.871869972659212
176,17.6,4.0557775104093805
177,17.7,4.287087751044077
178,17.8,4.563989102572094
179,17.900000000000002,4.884214441692569
180,18.0,5.2450637661416195
181,18.1,5.643431172222501
182,18.2,6.075835887968579
183,18.3,6.5384570518663425
184,18.400000000000002,7.027171889640533
185,18.5,7.537596907651937
186,18.6,8.065131691316896
187,18.7,8.605004870929006
188,18.8,9.152321795608163
189,18.900000000000002,9.702113439034076
190,19.0,10.249386048314761
191,19.1,10.7891710399148
192,19.200000000000003,11.316574644099495
193,19.3,11.826826801864467
194,19.400000000000002,12.315328825788498
195,19.5,12.777699348598006
196,19.6,13.209818100340678
197,19.700000000000003,13.607867076760755
198,19.8,13.968368687535527
199,19.900000000000002,14.288220503208347
200,20.0,14.564726253638138
201,20.1,14.795622768239474
202,20.200000000000003,14.979102588834884
203,20.3,15.113832029179536
204,20.400000000000002,15.198964500713348
205,20.5,15.234148971393996
206,20.6,15.219533473093081
207,20.700000000000003,15.15576362251058
208,20.8,15.043976170386202
209,20.900000000000002,14.885787643461748
210,21.0,14.68327819268028
211,21.1,14.438970809005465
212,21.200000000000003,14.155806114529902
213,21.3,13.837112980751195
214,21.400000000000002,13.486575267588293
215,21.5,13.108195015470981
216,21.6,12.706252458274701
217,21.700000000000003,12.285263256638627
218,21.8,11.84993337897719
219,21.900000000000002,11.405112080999222
220,22.0,10.955743453547981
221,22.1,10.506817022879602
222,22.200000000000003,10.06331789696619
223,22.3,9.630176955944766
224,22.400000000000002,9.21222158439282
225,22.5,8.814127437697453
226,22.6,8.44037172445218
227,22.700000000000003,8.095188471668754
228,22.8,7.7825262197787755
229,22.900000000000002,7.506008570122908
230,23.0,7.268897979124147
231,23.1,7.074063160901591
232,23.200000000000003,6.9239504240273
233,23.3,6.820559228819648
234,23.400000000000002,6.765422209396754
235,23.5,6.759589860103018
236,23.6,6.803620039316862
237,23.700000000000003,6.897572395514222
238,23.8,7.041007771280684
239,23.900000000000002,7.232992591227229
240,24.0,7.472108189966881
241,24.1,7.756464986950354
242,24.200000000000003,8.083721366530238
243,24.3,8.451107074610533
244,24.400000000000002,8.855450898109893
245,24.5,9.293212350674377
246,24.6,9.76051704804689
247,24.700000000000003,10.253195419633862
248,24.8,10.766824369476389
249,24.900000000000002,11.29677147036304
250,25.0,11.838241249511135
251,25.1,12.386323103345774
252,25.200000000000003,12.936040362627393
253,25.3,13.482400017685796
254,25.400000000000002,14.020442606922366
255,25.5,14.545291770110842
256,25.6,15.052202971376946
257,25.700000000000003,15.536610905032376
258,25.8,15.994175110600196
259,25.900000000000002,16.420823341261222
260,26.0,16.812792252398012
261,26.1,17.166665003690408
262,26.200000000000003,17.479405399054457
263,26.3,17.7483882233101
264,26.400000000000002,17.97142547246349
265,26.5,18.146788215519585
266,26.6,18.27322386938919
267,26.700000000000003,18.349968714285104
268,26.8,18.376755524557794
269,26.900000000000002,18.353816238725763
270,27.0,18.281879642022517
271,27.1,18.16216408461543
272,27.200000000000003,17.996365308253615
273,27.3,17.786639502976893
274,27.400000000000002,17.53558176317764
275,27.5,17.24620015827549
276,27.6,16.921885677081956
277,27.700000000000003,16.566378346161226
278,27.8,16.183729860720966
279,27.900000000000002,15.778263101413092
280,28.0,15.354528941539346
281,28.1,14.917260776229462
282,28.200000000000003,14.47132722792179
283,28.3,14.021683500697202
284,28.400000000000002,13.573321869517837
285,28.5,13.131221799066019
286,28.6,12.70030019057901
287,28.700000000000003,12.285362253797285
288,28.8,11.891053494897129
289,28.900000000000002,11.5218133001285
290,29.0,11.181830578935163
291,29.1,10.875001909756111
292,29.200000000000003,10.604892606701922
293,29.3,10.374701096114649
294,29.400000000000002,10.187226958949067
295,29.5,10.044842958285233
296,29.6,9.949471331464075
297,29.700000000000003,9.902564583727322
298,29.8,9.905090975265253
299,29.900000000000002,9.95752484668093
300,30.0,10.059841879535691
301,30.1,10.211519339330975
302,30.200000000000003,10.411541298498602
303,30.3,10.658408787213226
304,30.400000000000002,10.950154770603369
305,30.5,11.284363802713575
306,30.6,11.658196160842033
307,30.700000000000003,12.068416219111063
308,30.8,12.511424777771342
309,30.900000000000002,12.983295025216126
310,31.0,13.479811773384675
311,31.1,13.996513574528139
312,31.200000000000003,14.52873729852058
313,31.3,15.071664725313816
314,31.400000000000002,15.62037068699951
315,31.5,16.169872278458733
316,31.6,16.71517864490294
317,31.700000000000003,17.251340848845118
318,31.8,17.77350131824731
319,31.900000000000002,18.276942381774795
320,32.0,18.757133406208453
321,32.1,19.209776065034426
322,32.2,19.630847285901673
323,32.300000000000004,20.01663944783113
324,32.4,20.3637974265389
325,32.5,20.669352117729154
326,32.6,20.930750103402644
327,32.7,21.145879164765404
328,32.800000000000004,21.313089386820707
329,32.9,21.431209643774316
330,33.0,21.499559300536337
331,33.1,21.517955013401973
332,33.2,21.486712561961294
333,33.300000000000004,21.406643693933905
334,33.4,21.279048014454094
335,33.5,21.105700000845882
336,33.6,20.88883127263221
337,33.7,20.631108293930318
338,33.800000000000004,20.335605731023698
339,33.9,20.00577573131298
340,34.0,19.64541343060012
341,34.1,19.25861903334612
342,34.2,18.84975684478331
343,34.300000000000004,18.423411664220144
344,34.4,17.98434297524205
345,34.5,17.537437390524623
346,34.6,17.087659826415244
347,34.7,16.640003895129993
348,34.800000000000004,16.199442010231095
349,34.9,15.770875703914289
350,35.0,15.359086652519245
351,35.1,14.968688899600366
352,35.2,14.604082753928676
353,35.300000000000004,14.269410823061154
354,35.4,13.968516621775418
355,35.5,13.704906168940468
356,35.6,13.48171295653522
357,35.7,13.30166664083236
358,35.800000000000004,13.167065768575188
359,35.9,13.079754810658368
360,36.0,13.041105732784422
361,36.1,13.052004287235986
362,36.2,13.112841162731762
363,36.300000000000004,13.223508080793989
364,36.4,13.383398877631194
365,36.5,13.591415560726473
366,36.6,13.845979279615694
367,36.7,14.145046101239494
368,36.800000000000004,14.486127432246752
369,36.9,14.866314884196711
370,37.0,15.282309333215002
371,37.1,15.730453883748687
372,37.2,16.206770407057927
373,37.300000000000004,16.706999289363317
374,37.4,17.22664199249871
375,37.5,17.761006001817687
376,37.6,18.305251712248552
377,37.7,18.85444078402859
378,37.800000000000004,19.40358548496254
379,37.9,19.947698526193935
380,38.0,20.481842893546926
381,38.1,21.00118117653973
382,38.2,21.501023902191296
383,38.300000000000004,21.976876390685145
384,38.400000000000006,22.424483664724367
385,38.5,22.83987296385822
386,38.6,23.219393438991467
387,38.7,23.559752630461524
388,38.800000000000004,23.858049365207222
389,38.900000000000006,24.11180274433096
390,39.0,24.318976931420437
391,39.1,24.478001493953165
392,39.2,24.587787094539028
393,39.300000000000004,24.64773637521946
394,39.400000000000006,24.657749926070704
395,39.5,24.61822727847489
396,39.6,24.530062913134543
397,39.7,24.39463732271707
398,39.800000000000004,24.213803218428378
399,39.900000000000006,23.98986701833491
400,40.0,23.725565802396744
401,40.1,23.424039964469337
402,40.2,23.088801834526276
403,40.300000000000004,22.723700584619163
404,40.400000000000006,22.332883769222835
405,40.5,21.9207558842421
406,40.6,21.491934358744462
407,40.7,21.05120341913536
408,40.800000000000004,20.603466286749292
409,40.900000000000006,20.153696186483035
410,41.0,19.706886655976454
411,41.1,19.26800165183491
412,41.2,18.84192595141592
413,41.300000000000004,18.433416345748366
414,41.400000000000006,18.047054111248954
415,41.5,17.68719923512265
416,41.6,17.357946851811647
417,41.7,17.06308632576585
418,41.800000000000004,16.806063389365764
419,41.900000000000006,16.589945714303617
420,42.0,16.41739226042183
421,42.1,16.29062670826518
422,42.2,16.211415240799898
423,42.300000000000004,16.18104889629727
424,42.400000000000006,16.200330668705984
425,42.5,16.26956748440203
426,42.6,16.38856713548183
427,42.7,16.55664020024004
428,42.800000000000004,16.772606931643363
429,42.900000000000006,17.034809044972924
430,43.0,17.34112628685701
431,43.1,17.688997620141965
432,43.2,18.07544681292876
433,43.300000000000004,18.49711217609839
434,43.400000000000006,18.950280152198296
435,43.5,19.43092242008086
436,43.6,19.93473614455689
437,43.7,20.45718696890225
438,43.800000000000004,20.993554320651562
439,43.900000000000006,21.53897857799782
440,44.0,22.088509625527067
441,44.1,22.637156314135478
442,44.2,23.17993633094112
443,44.300000000000004,23.71192598090749
444,44.400000000000006,24.228309382776715
445,44.5,24.72442658776314
446,44.6,25.195820140221354
447,44.7,25.638279615069347
448,44.800000000000004,26.047883686964294
449,44.900000000000006,26.42103931088912
450,45.0,26.75451762267059
451,45.1,27.045486200722912
452,45.2,27.291537366667775
453,45.300000000000004,27.490712242060958
454,45.400000000000006,27.64152032085819
455,45.5,27.742954362058853
456,45.6,27.794500453725107
457,45.7,27.79614314782009
458,45.800000000000004,27.748365614559596
459,45.900000000000006,27.65214481473502
460,46.0,27.508941738244047
461,46.1,27.320686806362502
462,46.2,27.089760583613156
463,46.300000000000004,26.818969991951846
464,46.400000000000006,26.51152026493119
465,46.5,26.17098292206643
466,46.6,25.801260083392936
467,46.7,25.406545480772838
468,46.800000000000004,24.99128255551241
469,46.900000000000006,24.56012006096538
470,47.0,24.11786561372612
471,47.1,23.669437657513694
472,47.2,23.219816319708233
473,47.300000000000004,22.773993651564233
474,47.400000000000006,22.3369237492846
475,47.5,21.913473254329045
476,47.6,21.508372727541172
477,47.7,21.126169382948447
478,47.800000000000004,20.771181653502605
479,47.900000000000006,20.44745604272513
480,48.0,20.158726693381666
481,48.1,19.908378077161775
482,48.2,19.69941117815669
483,48.300000000000004,19.534413508018204
484,48.400000000000006,19.415533252397555
485,48.5,19.344457806984515
486,48.6,19.322396917607424
487,48.7,19.35007059285278
488,48.800000000000004,19.42770190997743
489,48.900000000000006,19.55501478599436
490,49.0,19.73123673620264
491,49.1,19.95510659259924
492,49.2,20.22488710505277
493,49.300000000000004,20.538382299332568
494,49.400000000000006,20.89295941855732
495,49.5,21.285575228831522
496,49.6,21.712806426232692
497,49.7,22.170883841332426
498,49.800000000000004,22.65573009949151
499,49.900000000000006,23.16300036063948
500,50.0,23.688125731480355
501,50.1,24.22635891636434
502,50.2,24.772821650696468
503,50.300000000000004,25.322553442944052
504,50.400000000000006,25.870561138228325
505,50.5,26.411868808277422
506,50.6,26.941567469257016
507,50.7,27.454864130713858
508,50.800000000000004,27.947129685552177
509,50.900000000000006,28.413945162541594
510,51.0,28.851145879216872
511,51.1,29.2548630540086
512,51.2,29.621562461829573
513,51.300000000000004,29.94807974688375
514,51.400000000000006,30.231652039863334
515,51.5,30.469945563625597
516,51.6,30.661078951522697
517,51.7,30.803642045395243
518,51.800000000000004,30.896709985406556
519,51.900000000000006,30.939852450936407
520,52.0,30.933137960202426
521,52.1,30.87713318564871
522,52.2,30.772897291942076
523,52.300000000000004,30.621971353148833
524,52.400000000000006,30.42636295483212
525,52.5,30.18852613492059
526,52.6,29.911336863772565
527,52.7,29.59806430843098
528,52.800000000000004,29.252338168186863
529,52.900000000000006,28.878112407823867
530,53.0,28.47962575090917
531,53.1,28.061359327868637
532,53.2,27.627991902013008
533,53.300000000000004,27.184353120881408
534,53.400000000000006,26.73537525999962
535,53.5,26.286043941213457
536,53.6,25.84134831800317
537,53.7,25.406231225511284
538,53.800000000000004,24.985539793367582
539,53.900000000000006,24.58397701477215
540,54.0,24.206054755741917
541,54.1,23.85604867403678
542,54.2,23.53795549820073
543,54.300000000000004,23.255453093571294
544,54.400000000000006,23.011863714264845
545,54.5,22.810120808311684
546,54.6,22.65273970761292
547,54.7,22.541792495575677
548,54.800000000000004,22.47888730354056
549,54.900000000000006,22.46515224286488
550,55.0,22.5012241332069
551,55.1,22.587242139634306
552,55.2,22.722846382132847
553,55.300000000000004,22.907181531408472
554,55.400000000000006,23.13890535505492
555,55.5,23.416202128696206
556,55.6,23.73680077810446
557,55.7,24.09799757102281
558,55.800000000000004,24.49668313196439
559,55.900000000000006,24.929373510064394
560,56.0,25.39224498956544
561,56.1,25.88117229512158
562,56.2,26.391769810185743
563,56.300000000000004,26.919435396640704
564,56.400000000000006,27.459396377841855
565,56.5,28.006757225624565
566,56.6,28.5565484748035
567,56.7,29.10377637642585
568,56.800000000000004,29.64347279366029
569,56.900000000000006,30.17074484177794
570,57.0,30.680823776239123
571,57.1,31.169112640412663
572,57.2,31.63123219684673
573,57.300000000000004,32.06306468316205
574,57.400000000000006,32.4607949553724
575,57.5,32.82094860754217
576,57.6,33.14042668690211
577,57.7,33.416536657560826
578,57.800000000000004,33.64701930343352
579,57.900000000000006,33.830071301582265
580,58.0,33.964363240422685
581,58.1,34.049052902765126
582,58.2,34.08379368097033
583,58.300000000000004,34.06873804013843
584,58.400000000000006,34.004535994728094
585,58.5,33.89232861382689
586,58.6,33.73373661996614
587,58.7,33.53084419539716
588,58.800000000000004,33.28617815763111
589,58.900000000000006,33.00268271231372
590,59.0,32.68369003569569
591,59.1,32.33288698062897
592,59.2,31.954278238751936
593,59.300000000000004,31.55214632693421
594,59.400000000000006,31.131008797783736
595,59.5,30.69557310175446
596,59.6,30.250689551857327
597,59.7,29.8013028609362
598,59.800000000000004,29.35240273573146
599,59.900000000000006,28.908974021379706
600,60.0,28.475946894488917
601,60.1,28.058147602443388
602,60.2,27.66025024113538
603,60.300000000000004,27.286730052943902
604,60.400000000000006,26.9418187115922
605,60.5,26.62946204066275
606,60.6,26.353280588232245
607,60.7,26.116533451552137
608,60.800000000000004,25.922085713226135
609,60.900000000000006,25.772379814251913
610,61.0,25.669411149958037
611,61.1,25.614708132673393
612,61.2,25.609316920336482
613,61.300000000000004,25.65379096363108
614,61.400000000000006,25.748185476089947
615,61.5,25.892056882419453
616,61.6,26.084467250557342
617,61.7,26.323993663179774
618,61.800000000000004,26.608742435020933
619,61.900000000000006,26.936368033950203
620,62.0,27.304096516753887
621,62.1,27.708753245458926
622,62.2,28.146794607266006
623,62.300000000000004,28.614343421157372
624,62.400000000000006,29.10722767740791
625,62.5,29.62102222292719
626,62.6,30.15109297592656
627,62.7,30.6926432281323
628,62.800000000000004,31.24076157190929
629,62.900000000000006,31.79047097342253
630,63.0,32.33677850151403
631,63.1,32.874725215420646
632,63.2,33.39943571287071
633,63.300000000000004,33.906166843492144
634,63.400000000000006,34.390355100803
635,63.5,34.84766221925975
636,63.6,35.2740185207727
637,63.7,35.66566357758392
638,63.800000000000004,36.01918378521861
639,63.900000000000006,36.331546470092526
640,64.0,36.600130190983954
641,64.10000000000001,36.82275093160798
642,64.2,36.99768392258505
643,64.3,37.12368087476671
644,64.4,37.19998245172803
645,64.5,37.22632585680614
646,64.60000000000001,37.20294745887766
647,64.7,37.130580430639036
648,64.8,37.01044742298726
649,64.9,36.84424834869627
650,65.0,36.634143397450515
651,65.10000000000001,36.38273145194352
652,65.2,36.09302412070132
653,65.3,35.768415647085334
654,65.4,35.41264899513479
655,65.5,35.02977845110745
656,65.60000000000001,34.62412911439115
657,65.7,34.20025368254083
658,65.8,33.76288696222909
659,65.9,33.3168985606232
660,66.0,32.867244229880164
661,66.10000000000001,32.41891635090888
662,66.2,31.97689405115086
663,66.3,31.546093454784273
664,66.4,31.131318562436405
665,66.5,30.737213251197563
666,66.60000000000001,30.368214874535838
667,66.7,30.028509925728482
668,66.8,29.7219922078046
669,66.9,29.452223927952566
670,67.0,29.222400105123388
671,67.10000000000001,29.03531664645726
672,67.2,28.893342411503852
673,67.3,28.798395543360545
674,67.4,28.751924303220754
675,67.5,28.754892599826825
676,67.60000000000001,28.80777035841245
677,67.7,28.91052882536509
678,67.8,29.06264085552259
679,67.9,29.263086179233397
680,68.0,29.510361596553544
681,68.10000000000001,29.802495996723824
682,68.2,30.137070052856647
683,68.3,30.511240395050844
684,68.4,30.92176802040374
685,68.5,31.365050656057285
686,68.60000000000001,31.83715875191811
687,68.7,32.33387474342262
688,68.8,32.85073519204845
689,68.9,33.38307538251654
690,69.0,33.926075931084064
691,69.10000000000001,34.4748109392342
692,69.2,35.02429721162523
693,69.3,35.56954404653171
694,69.4,36.10560310128618
695,69.5,36.627617834483125
696,69.60000000000001,37.130872030935926
697,69.7,37.610836924539406
698,69.8,38.06321644820424
699,69.9,38.48399015873901
700,70.0,38.86945340778944
701,70.10000000000001,39.216254357460535
702,70.2,39.52142747077242
703,70.3,39.78242314232597
704,70.4,39.99713317311692
705,70.5,40.163911834963464
706,70.60000000000001,40.28159231407837
707,70.7,40.34949836948647
708,70.8,40.36745108980111
709,70.9,40.33577068084747
710,71.0,40.25527326627187
711,71.10000000000001,40.12726273310403
712,71.2,39.95351770374893
713,71.3,39.73627376457959
714,71.4,39.47820112869706
715,71.5,39.18237795604388
716,71.60000000000001,38.85225959744716
717,71.7,38.491644069895685
718,71.8,38.10463410800924
719,71.9,37.695596170870665
720,72.0,37.26911681381018
721,72.10000000000001,36.82995686106029
722,72.2,36.38300383717421
723,72.3,35.933223132495705
724,72.4,35.48560839062034
725,72.5,35.0451316135595
726,72.60000000000001,34.616693483139365
727,72.7,34.20507439500861
728,72.8,33.81488669450478
729,72.9,33.45052859162457
730,73.0,33.11614021556346
731,73.10000000000001,32.81556224791308
732,73.2,32.55229754784058
733,73.3,32.32947615267752
734,73.4,32.14982400362158
735,73.5,32.01563570903326
736,73.60000000000001,31.928751617467505
737,73.7,31.890539429519386
738,73.8,31.901880532211806
739,73.9,31.96316119246773
740,74.0,32.074268697658766
741,74.10000000000001,32.23459248179252
742,74.2,32.44303022608609
743,74.3,32.697998872971056
744,74.4,32.99745044348142
745,74.5,33.338892499982286
746,74.60000000000001,33.719413049783135
747,74.7,34.13570964080581
748,74.8,34.58412235859441
749,74.9,35.06067039497062
750,75.0,35.56109182295285
751,75.10000000000001,36.08088618052237
752,75.2,36.61535943775158
753,75.3,37.15967089799988
754,75.4,37.70888156455419
755,75.5,38.25800348945125
756,75.60000000000001,38.802049611405415
757,75.7,39.33608358487591
758,75.8,39.85526910240024
759,75.9,40.3549182173795
760,76.0,40.830538184490905
761,76.10000000000001,41.27787634971446
762,76.2,41.692962641445675
763,76.3,42.072149238139104
764,76.4,42.41214701613527
765,76.5,42.71005841349685
766,76.60000000000001,42.96340638149011
767,76.7,43.17015913443668
768,76.80000000000001,43.32875045064476
769,76.9,43.43809532157826
770,77.0,43.497600792903654
771,77.10000000000001,43.50717188909354
772,77.2,43.46721256239078
773,77.30000000000001,43.378621656651156
774,77.4,43.242783926392796
775,77.5,43.06155620078665
776,77.60000000000001,42.8372488308332
777,77.7,42.57260260509913
778,77.80000000000001,42.270761364663684
779,77.9,41.93524059089813
780,78.0,41.569892279937676
781,78.10000000000001,41.17886645480947
782,78.2,40.76656969977456
783,78.30000000000001,40.33762113119413
784,78.4,39.89680624484623
785,78.5,39.44902910083335
786,78.60000000000001,38.99926332383515
787,78.7,38.55250240829492
788,78.80000000000001,38.1137098250733
789,78.9,37.6877694280886
790,79.0,37.27943665646246
791,79.10000000000001,36.89329101974424
792,79.2,36.533690340965556
793,79.30000000000001,36.20472721471268
794,79.4,35.91018811527468
795,79.5,35.6535155634436
796,79.60000000000001,35.437773729984826
797,79.7,35.26561781945579
798,79.80000000000001,35.13926754027946
799,79.9,35.060484926151744
800,80.0,35.030556730383125
801,80.10000000000001,35.050281569084966
802,80.2,35.11996194166133
803,80.30000000000001,35.239401208334904
804,80.4,35.407905554906634
805,80.5,35.624290925117904
806,80.60000000000001,35.88689485134931
807,80.7,36.19359306544739
808,80.80000000000001,36.54182072371009
809,80.9,36.92859803395692
810,81.0,37.35056002862773
811,81.10000000000001,37.803990186426105
812,81.2,38.28485756657149
813,81.30000000000001,38.788857084627416
814,81.4,39.31145252748162
815,81.5,39.84792187768846
816,81.60000000000001,40.393404494306125
817,81.7,40.942949678814
818,81.80000000000001,41.49156614085633
819,81.9,42.03427186956491
820,82.0,42.56614391216542
821,82.10000000000001,43.08236756249401
822,82.2,43.57828446794947
823,82.30000000000001,44.049439174213184
824,82.4,44.49162364267526
825,82.5,44.90091929576583
826,82.60000000000001,45.27373617008664
827,82.7,45.60684878613843
828,82.80000000000001,45.897428376246296
829,82.9,46.143071148670835
830,83.0,46.341822305500926
831,83.10000000000001,46.492195574348145
832,83.2,46.59318805868911
833,83.30000000000001,46.64429025847619
834,83.4,46.645491160893435
835,83.5,46.597278350393076
836,83.60000000000001,46.50063313691277
837,83.7,46.35702075095117
838,83.80000000000001,46.16837570346903
839,83.9,45.937082456895276
840,84.0,45.66595160036646
841,84.10000000000001,45.35819176724923
842,84.2,45.01737757553649
843,84.30000000000001,44.64741391144577
844,84.4,44.2524969130872
845,84.5,43.837072044038344
846,84.60000000000001,43.40578967574167
847,84.7,42.96345862253052
848,84.80000000000001,42.51499809354543
849,84.9,42.065388541623015
850,85.0,41.619621900257066
851,85.10000000000001,41.18265170584937
852,85.2,40.75934360361164
853,85.30000000000001,40.35442673164645
854,85.4,39.97244646896307
855,85.5,39.61771901955249
856,85.60000000000001,39.29428828630405
857,85.7,39.00588546566469
858,85.80000000000001,38.755891766757046
859,85.9,38.547304627455944
860,86.0,38.3827077649797
861,86.10000000000001,38.26424536024187
862,86.2,38.19360063390436
863,86.30000000000001,38.17197902819287
864,86.4,38.20009616251673
865,86.5,38.27817068323623
866,86.60000000000001,38.4059220790206
867,86.7,38.58257348362429
868,86.80000000000001,38.80685943807795
869,86.9,39.077038534735905
870,87.0,39.39091081684589
871,87.10000000000001,39.7458397597897
872,87.2,40.13877861436546
873,87.30000000000001,40.566300848898855
874,87.4,41.02463438601458
875,87.5,41.509699291986955
876,87.60000000000001,42.017148542088904
877,87.7,42.54241145462589
878,87.80000000000001,43.08073935967703
879,87.9,43.627253046234635
880,88.0,44.176991513668305
881,88.10000000000001,44.72496154040309
882,88.2,45.26618757453872
883,88.30000000000001,45.795761447919986
884,88.4,46.308891416929974
885,88.5,46.800950040008814
886,88.60000000000001,47.26752041351993
887,88.7,47.70444030399092
888,88.80000000000001,48.107843735775035
889,88.9,48.47419961860141
890,89.0,48.800347029062266
891,89.10000000000001,49.08352679351451
892,89.2,49.32140905683063
893,89.30000000000001,49.51211656154126
894,89.4,49.654243404771
895,89.5,49.74686908555542
896,89.60000000000001,49.78956770218228
897,89.7,49.78241220766074
898,89.80000000000001,49.72597368079895
899,89.9,49.621315620173434
900,90.0,49.46998331800279
901,90.10000000000001,49.273988420098675
