Date,Open,High,Low,Close Price,Adj Close,Volume
2002-12-02,74.089996,74.089996,74.089996,74.089996,49.967094,0
2002-12-03,73,73.400002,72.690002,72.75,49.063389,320
2002-12-04,70.510002,71.510002,70.510002,71.510002,48.227112,2
2002-12-05,71.419998,71.660004,71.419998,71.660004,48.328274,250
2002-12-06,70.220001,70.220001,70,70,47.208752,25
2002-12-09,70.989998,72,70.620003,71.260002,48.058514,300
2002-12-10,71.199997,71.199997,71.199997,71.199997,48.01804,200
2002-12-11,71.389999,74.199997,71.010002,74.199997,50.041271,585
2002-12-12,72.480003,72.480003,72.480003,72.480003,48.88129,25
2002-12-13,72.620003,72.650002,72.620003,72.650002,48.995945,200
2002-12-16,72.900002,72.900002,72.900002,72.900002,49.164536,156
2002-12-17,71.75,71.82,71.75,71.82,48.436176,200
2002-12-18,72,72,71.800003,71.800003,48.422691,250
2002-12-19,71.800003,71.800003,71.800003,71.800003,48.422691,0
2002-12-20,71.800003,71.800003,71.800003,71.800003,48.422691,0
2002-12-23,71.470001,71.489998,71.459999,71.489998,48.213619,250
2002-12-24,71.489998,71.489998,71.489998,71.489998,48.213619,0
2002-12-25,71.489998,71.489998,71.489998,71.489998,48.213619,0
2002-12-26,71.489998,71.489998,71.489998,71.489998,48.213619,0
2002-12-27,71.489998,71.489998,71.489998,71.489998,48.213619,0
2002-12-30,71.489998,71.489998,71.489998,71.489998,48.213619,0
2002-12-31,71.370003,71.370003,71.370003,71.370003,48.132698,100
2003-01-01,71.370003,71.370003,71.370003,71.370003,48.132698,0
2003-01-02,71.620003,71.620003,71.620003,71.620003,48.301292,25
2003-01-03,72.040001,72.040001,72.040001,72.040001,48.584549,50
2003-01-06,72.040001,72.040001,72.040001,72.040001,48.584549,0
2003-01-07,72.040001,72.040001,72.040001,72.040001,48.584549,0
2003-01-08,71.660004,74,71.660004,73.419998,49.515232,212
2003-01-09,73.419998,73.419998,73.419998,73.419998,49.515232,0
2003-01-10,71.260002,71.260002,71.260002,71.260002,48.058514,50
2003-01-13,71.260002,71.260002,71.260002,71.260002,48.058514,0
2003-01-14,71.260002,71.260002,71.260002,71.260002,48.058514,0
2003-01-15,71.050003,74.900002,71.050003,72.18,48.678974,10250
2003-01-16,71.68,72.800003,71.68,72.800003,49.097095,101
2003-01-17,72.800003,72.800003,72.800003,72.800003,49.097095,0
2003-01-20,72,72,72,72,48.557571,50
2003-01-21,72.019997,72.019997,72.019997,72.019997,48.571056,50
2003-01-22,71.040001,73.5,71,72.18,48.678974,275
2003-01-23,72.18,72.18,72.18,72.18,48.678974,0
2003-01-24,72.18,72.18,72.18,72.18,48.678974,0
2003-01-27,71.410004,71.410004,71.400002,71.400002,48.15292,80
2003-01-28,70.790001,70.790001,70.75,70.75,47.714558,100
2003-01-29,71.599998,72.010002,71.599998,72.010002,48.564323,225
2003-01-30,72.010002,72.010002,72.010002,72.010002,48.564323,0
2003-01-31,72.010002,72.010002,72.010002,72.010002,48.564323,0
2003-02-03,72.440002,72.599998,72.440002,72.599998,48.962215,110
2003-02-04,72.599998,72.599998,72.599998,72.599998,48.962215,50
2003-02-05,72.599998,72.599998,72.599998,72.599998,48.962215,0
2003-02-06,72.900002,72.900002,72.900002,72.900002,49.164536,3
2003-02-07,72.900002,72.900002,72.900002,72.900002,49.164536,0
2003-02-10,72.900002,72.900002,72.900002,72.900002,49.164536,0
2003-02-11,72.900002,72.900002,72.900002,72.900002,49.164536,50
2003-02-12,71.050003,71.050003,71.050003,71.050003,47.916889,2
2003-02-13,71.050003,71.050003,71.050003,71.050003,47.916889,0
2003-02-14,73,73,73,73,49.231979,1100
2003-02-17,73,73,73,73,49.231979,0
2003-02-18,73,73,73,73,49.231979,0
2003-02-19,73,73,73,73,49.231979,0
2003-02-20,73,73,73,73,49.231979,65
2003-02-21,73,73,73,73,49.231979,0
2003-02-24,73,73,73,73,49.231979,0
2003-02-25,72.800003,72.800003,70.919998,70.919998,47.829205,150
2003-02-26,72.400002,72.400002,72.400002,72.400002,48.827335,60
2003-02-27,72.400002,72.400002,72.400002,72.400002,48.827335,0
2003-02-28,72.400002,72.400002,72.400002,72.400002,48.827335,0
2003-03-03,75,75,75,75,50.580803,15
2003-03-04,73.199997,73.75,72.019997,72.029999,48.577797,210
2003-03-05,72.019997,72.019997,72.010002,72.010002,48.564323,200
2003-03-06,72,72,71.150002,71.150002,47.984325,298
2003-03-07,71.150002,71.150002,71.150002,71.150002,47.984325,0
2003-03-10,71.790001,71.790001,71.790001,71.790001,48.415947,5
2003-03-11,68.620003,71,68.599998,71,47.883167,225
2003-03-12,69.129997,69.25,69.110001,69.230003,46.689457,450
2003-03-13,69.230003,69.230003,69.230003,69.230003,46.689457,0
2003-03-14,69.230003,69.230003,69.230003,69.230003,46.689457,0
2003-03-17,67.839996,67.839996,67.839996,67.839996,45.752026,50
2003-03-18,67.839996,67.839996,67.839996,67.839996,45.752026,0
2003-03-19,67.839996,67.839996,67.839996,67.839996,45.752026,0
2003-03-20,67.839996,67.839996,67.839996,67.839996,45.752026,0
2003-03-21,67.839996,67.839996,67.839996,67.839996,45.752026,0
2003-03-24,67.839996,67.839996,67.839996,67.839996,45.752026,0
2003-03-25,67.839996,67.839996,67.839996,67.839996,45.752026,0
2003-03-26,67.839996,67.839996,67.839996,67.839996,45.752026,0
2003-03-27,67.839996,67.839996,67.839996,67.839996,45.752026,0
2003-03-28,70,70,70,70,47.208752,1
2003-03-31,70,70,70,70,47.208752,0
2003-04-01,68.599998,68.599998,68.599998,68.599998,46.264572,100
2003-04-02,68.629997,68.629997,68.349998,68.510002,46.20388,392
2003-04-03,68.510002,68.510002,68.510002,68.510002,46.20388,0
2003-04-04,73,73,68.790001,68.790001,46.392719,2
2003-04-07,69,69,69,69,46.53434,50
2003-04-08,69,69,68.800003,68.809998,46.4062,200
2003-04-09,68.639999,69.739998,68.629997,69.269997,46.716427,204
2003-04-10,69.589996,69.589996,68.620003,68.620003,46.278072,50
2003-04-11,69.599998,69.800003,69.599998,69.599998,46.938988,270
2003-04-14,69.599998,69.599998,69.599998,69.599998,46.938988,0
2003-04-15,69.599998,69.599998,69.599998,69.599998,46.938988,0
2003-04-16,69.599998,69.599998,69.580002,69.599998,46.938988,75
2003-04-17,70.800003,70.800003,68.599998,68.599998,48.862122,3
2003-04-18,68.599998,68.599998,68.599998,68.599998,48.862122,0
2003-04-21,68.599998,68.599998,68.599998,68.599998,48.862122,0
2003-04-22,70,70,70,70,49.859314,25
2003-04-23,70,70,70,70,49.859314,0
2003-04-24,71,71,70,70,49.859314,23
2003-04-25,70,70,70,70,49.859314,0
2003-04-28,68.419998,68.419998,68.419998,68.419998,48.733913,2
2003-04-29,68.25,68.589996,68.220001,68.589996,48.855,210
2003-04-30,68.620003,68.989998,68.620003,68.989998,49.139923,2
2003-05-01,68.989998,68.989998,68.989998,68.989998,49.139923,0
2003-05-02,69,70,69,69.510002,49.510303,25
2003-05-05,68.889999,69.019997,68.879997,69.010002,49.154167,265
2003-05-06,69.010002,69.010002,69.010002,69.010002,49.154167,0
2003-05-07,69,69,69,69,49.147038,50
2003-05-08,68.699997,68.699997,68.699997,68.699997,48.933357,50
2003-05-09,68.699997,68.699997,68.699997,68.699997,48.933357,0
2003-05-12,68.699997,68.699997,68.699997,68.699997,48.933357,0
2003-05-13,67.620003,68.209999,67.620003,68.209999,48.584343,10
2003-05-14,69.800003,69.800003,69.800003,69.800003,49.716873,50
2003-05-15,69.800003,69.800003,69.800003,69.800003,49.716873,0
2003-05-16,69.800003,69.800003,69.800003,69.800003,49.716873,0
2003-05-19,69.800003,69.800003,69.800003,69.800003,49.716873,0
2003-05-20,69.989998,69.989998,68.839996,68.860001,49.047325,146
2003-05-21,69,70,69,70,49.859314,150
2003-05-22,69.599998,70.550003,69.599998,70.550003,50.251072,134
2003-05-23,70.529999,71.139999,69.629997,71.139999,50.67131,450
2003-05-26,74,74.599998,70.620003,72.949997,51.960529,437
2003-05-27,73,73,70.019997,70.029999,49.88068,150
2003-05-28,70.029999,70.029999,70.029999,70.029999,49.88068,0
2003-05-29,70.099998,70.400002,70.099998,70.160004,49.973274,110
2003-05-30,70.019997,70.019997,68.43,68.449997,48.75528,91
2003-06-02,70.989998,70.989998,70.989998,70.989998,50.564465,15
2003-06-03,70.989998,71.800003,70.300003,71.309998,50.7924,466
2003-06-04,72.800003,72.800003,71.5,72.309998,51.504677,510
2003-06-05,74.949997,74.949997,71,71.800003,51.141422,175
2003-06-06,71.830002,72.599998,71.800003,72,51.283863,448
2003-06-09,69.239998,72,69.239998,71.400002,50.856514,126
2003-06-10,70,70,70,70,49.859314,50
2003-06-11,71,71,71,71,50.57159,50
2003-06-12,69.800003,69.800003,69.650002,69.790001,49.70974,65
2003-06-13,70,70.589996,70,70,49.859314,280
2003-06-16,70.809998,71.599998,70.410004,70.57,50.26532,1160
2003-06-17,70.620003,71.730003,70.599998,70.610001,50.293804,315
2003-06-18,71.940002,71.940002,70.599998,71.559998,50.970467,226
2003-06-19,70.400002,71.18,70,70,49.859314,200
2003-06-20,70,70,70,70,49.859314,0
2003-06-23,70,70,70,70,49.859314,0
2003-06-24,70.989998,72,69.599998,70,49.859314,945
2003-06-25,71.599998,73.010002,71.599998,73,51.996151,480
2003-06-26,73.989998,74,72.199997,72.599998,51.711231,160
2003-06-27,72.209999,73,72.209999,72.440002,51.597275,390
2003-06-30,73.989998,75.699997,73.419998,73.440002,52.309547,425
2003-07-01,75.589996,76.400002,75,75.779999,53.976276,1440
2003-07-02,76.400002,78.190002,75.830002,77.209999,54.994827,340
2003-07-03,76,76.199997,75.410004,76.199997,54.275429,102
2003-07-04,78,78,76.199997,76.370003,54.396519,110
2003-07-07,76.419998,76.419998,76.400002,76.400002,54.417877,60
2003-07-08,76.800003,76.800003,75.199997,75.599998,53.848061,55
2003-07-09,74,74,74,74,52.708416,100
2003-07-10,74,74,74,74,52.708416,85
2003-07-11,71.599998,74.800003,71.599998,74.300003,52.922104,280
2003-07-14,76.800003,78.769997,73.459999,74,52.708416,177
2003-07-15,72,72,71.599998,71.599998,50.998951,200
2003-07-16,72.239998,72.239998,72.239998,72.239998,51.454815,50
2003-07-17,72.620003,72.809998,72.199997,72.209999,51.433449,365
2003-07-18,73.400002,73.400002,71.620003,71.620003,51.013203,130
2003-07-21,71.620003,71.620003,71.620003,71.620003,51.013203,0
2003-07-22,73,73,71.059998,71.120003,50.657066,75
2003-07-23,71.519997,71.519997,71,71.400002,50.856514,560
2003-07-24,73,73.010002,71.669998,71.769997,51.120037,735
2003-07-25,74,75,74,75,53.420689,51
2003-07-28,75,75.599998,72,73.199997,52.138603,280
2003-07-29,72.400002,74.800003,72.400002,74.800003,53.27824,175
2003-07-30,73,74.989998,73,73.639999,52.452003,116
2003-07-31,75.800003,76.400002,74.050003,74.489998,53.05743,550
2003-08-01,74.410004,75.400002,74.410004,75.389999,53.698483,110
2003-08-04,75,76,74.010002,75,53.420689,404
2003-08-05,77.18,77.18,75.980003,75.980003,54.118732,14
2003-08-06,74,74,72.220001,72.220001,51.440567,55
2003-08-07,72.849998,74.919998,72.410004,73.080002,52.053131,64
2003-08-08,74.989998,75,74.790001,74.870003,53.328106,6
2003-08-11,70.919998,77,70.919998,75.169998,53.541782,250
2003-08-12,75.199997,75.400002,74.800003,74.910004,53.35659,669
2003-08-13,74.800003,74.809998,74.800003,74.800003,53.27824,40
2003-08-14,77,79.980003,76,76.900002,54.774021,606
2003-08-15,76.900002,76.900002,76.900002,76.900002,54.774021,0
2003-08-18,77,77.389999,75.400002,75.720001,53.933537,112
2003-08-19,76,76,75.580002,75.599998,53.848061,42
2003-08-20,74.209999,75.190002,72,72.169998,51.404953,411
2003-08-21,74,74,71.400002,71.790001,51.134289,468
2003-08-22,73,73.800003,72.800003,72.800003,51.853691,350
2003-08-25,72,72,71.260002,71.260002,50.756783,300
2003-08-26,75.099998,75.160004,73.400002,75.160004,53.534668,105
2003-08-27,80,82.68,80,82.68,58.890976,355
2003-08-28,90.949997,90.949997,90.949997,90.949997,64.781487,619
2003-08-29,95.400002,95.5,95.400002,95.5,68.022362,122
2003-09-01,100.279999,100.279999,100.279999,100.279999,71.427032,814
2003-09-02,105.199997,105.300003,105.199997,105.300003,75.002655,130
2003-09-03,110.360001,110.57,100.510002,107.82,76.797592,2394
2003-09-04,111,113,103.019997,106.389999,75.779037,1010
2003-09-05,110,111.400002,101.199997,106.389999,75.779037,927
2003-09-08,106,111.709999,106,111.709999,79.568329,2163
2003-09-09,117.300003,117.300003,117.300003,117.300003,83.549965,783
2003-09-10,120.800003,129.029999,118,129.029999,91.904968,2390
2003-09-11,136.789993,141.940002,136.789993,141.940002,101.100441,2001
2003-09-12,153.570007,155.199997,133.199997,137.759995,98.123131,3259
2003-09-15,151,151,135.020004,136.369995,97.133072,1197
2003-09-16,134.199997,142,129.199997,140.460007,100.046265,1013
2003-09-17,142.770004,142.789993,132.699997,137.649994,98.044777,470
2003-09-18,136,136,129.210007,131.110001,93.386513,387
2003-09-19,133.199997,134,118.029999,123.5,87.966087,729
2003-09-22,133,135.850006,118.010002,135.850006,96.762703,1823
2003-09-23,139,143,135,140.289993,99.925186,391
2003-09-24,138.210007,141.190002,138.199997,139.699997,99.504959,164
2003-09-25,139,139.600006,133.619995,135.669998,96.634468,518
2003-09-26,143,143,132.5,134.270004,95.637291,422
2003-09-29,133.479996,134.75,133.449997,133.729996,95.252663,67
2003-09-30,139.300003,139.300003,134.800003,135.149994,96.264076,86
2003-10-01,140,140,136.639999,137.899994,98.222855,308
2003-10-02,137.899994,137.899994,137.899994,137.899994,98.222855,0
2003-10-03,137.020004,138.600006,135,137,97.581825,116
2003-10-06,133.399994,137.399994,133.399994,134.110001,95.523323,218
2003-10-07,137.389999,137.389999,133.589996,133.960007,95.416481,51
2003-10-08,132.399994,132.399994,126.629997,128.369995,91.434868,357
2003-10-09,128.009995,135,126.800003,131.009995,93.315269,340
2003-10-10,124.400002,132.990005,124.400002,129,91.883606,158
2003-10-13,132,134.949997,131.220001,133.770004,95.281158,325
2003-10-14,132.199997,135.600006,132.199997,132.460007,94.348068,634
2003-10-15,133,133,133,133,94.732689,9
2003-10-16,129.009995,134,128.050003,132,94.020432,197
2003-10-17,130,132,128.199997,129.490005,92.232613,455
2003-10-20,131,131.009995,125,125,89.034492,347
2003-10-21,125.300003,127,123,124.010002,88.329346,45
2003-10-22,123.309998,126,123.300003,124.300003,88.535889,175
2003-10-23,123.199997,125,123,124.989998,89.027382,70
2003-10-24,124,125.599998,124,124.989998,89.027382,123
2003-10-27,120.010002,120.010002,118.199997,118.720001,84.561394,123
2003-10-28,118.199997,124,116,116.120003,82.70948,170
2003-10-29,122.080002,122.080002,113.199997,117.449997,83.656799,255
2003-10-30,120.599998,120.599998,114.809998,114.809998,81.776405,55
2003-10-31,118.800003,119.019997,114.5,117.949997,84.012947,175
2003-11-03,120,122,120,120.720001,85.985954,388
2003-11-04,122.989998,129.600006,117.199997,119.059998,84.803558,753
2003-11-05,122.199997,122.199997,119.400002,119.400002,85.045746,120
2003-11-06,122.190002,122.199997,117.199997,119.07,84.810707,250
2003-11-07,127.800003,127.800003,118.400002,121.419998,86.48455,1048
2003-11-10,121.199997,128,121.199997,125.970001,89.725395,132
2003-11-11,127.800003,138,126.620003,138,98.294075,1209
2003-11-12,144.479996,144.479996,138,139.630005,99.455109,979
2003-11-13,141,141,138.210007,138.589996,98.714325,690
2003-11-14,135,138,130.199997,133.899994,95.373764,396
2003-11-17,127,140,127,137.729996,98.101761,354
2003-11-18,140,141,135.600006,135.789993,96.719955,1058
2003-11-19,141.199997,141.600006,136.199997,139.729996,99.526306,567
2003-11-20,138.199997,147.600006,138.199997,144,102.567726,1656
2003-11-21,144,148,141.220001,146.199997,104.134743,375
2003-11-24,148,149.600006,146.039993,147.350006,104.953865,1179
2003-11-25,148,149.199997,145,146.550003,104.384033,405
2003-11-26,146.550003,146.550003,146.550003,146.550003,104.384033,0
2003-11-27,157,161.210007,157,161.210007,114.825996,261
2003-11-28,173,173,154.199997,156.240005,111.286011,954
2003-12-01,159.979996,171.199997,159.979996,170.610001,121.521416,1686
2003-12-02,174,187.639999,171.199997,185.690002,132.262527,1318
2003-12-03,193,194.979996,193,194.979996,138.879547,773
2003-12-04,201,204.729996,198,203.199997,144.734451,2941
2003-12-05,206.979996,209,193.199997,194.710007,138.687241,505
2003-12-08,202,204.449997,190.399994,204.449997,145.624832,307
2003-12-09,214.679993,214.679993,212,214.679993,152.911392,996
2003-12-10,225,236.149994,225,236.139999,168.196838,756
2003-12-11,257,257.399994,228.199997,231.520004,164.906113,830
2003-12-12,245,247,231.399994,234.559998,167.071442,444
2003-12-15,238.610001,243.600006,220.610001,221.800003,157.982803,666
2003-12-16,221.199997,230.800003,220.100006,221.839996,158.011307,549
2003-12-17,222.199997,227.199997,216.199997,224.830002,160.140991,537
2003-12-18,232,232,222.800003,228.910004,163.047089,234
2003-12-19,234.600006,234.600006,228.399994,232.050003,165.283661,577
2003-12-22,231,232,222,223.839996,159.435852,928
2003-12-23,230,230,215,217.820007,155.147949,324
2003-12-24,216.789993,222.800003,211,212.089996,151.066574,782
2003-12-25,212.089996,212.089996,212.089996,212.089996,151.066574,0
2003-12-26,218,224.399994,206.600006,210.220001,149.734634,513
2003-12-29,212.199997,218.600006,212,214.029999,152.44841,299
2003-12-30,212.399994,214.800003,206,207.419998,147.740265,1251
2003-12-31,208,208,193,196.669998,140.083298,908
2004-01-01,200,216.339996,198,216.339996,154.093796,834
2004-01-02,234,237.979996,223.600006,237.809998,169.386337,1660
2004-01-05,249.979996,253.279999,239.800003,242.360001,172.627213,661
2004-01-06,240,244.800003,230,232.979996,165.946045,553
2004-01-07,244,244,212,228.5,162.755066,327
2004-01-08,238.600006,239.600006,221.199997,222.820007,158.70932,445
2004-01-09,225,236,224.800003,233.839996,166.558624,575
2004-01-12,228.199997,230,217,217.100006,154.635101,315
2004-01-13,210,220,203,208.570007,148.559402,366
2004-01-14,208.199997,215,204,205.720001,146.529419,414
2004-01-15,210,214,207,211.100006,150.361481,515
2004-01-16,214,215.800003,211.199997,215.380005,153.409988,392
2004-01-19,212,212,208.199997,211.399994,150.575134,206
2004-01-20,212,219,212,215,153.139328,219
2004-01-21,213,215,200,203.940002,145.261566,558
2004-01-22,198,201.600006,186,195.970001,139.584732,495
2004-01-23,196,204.800003,196,201.529999,143.544968,60
2004-01-26,201.529999,201.529999,201.529999,201.529999,143.544968,0
2004-01-27,212,212,203,205.179993,146.14476,66
2004-01-28,210,210,200.220001,203,144.59201,67
2004-01-29,204.199997,206.800003,202,203.740005,145.119095,152
2004-01-30,205,205,190,194.710007,138.687241,405
2004-02-02,194.710007,194.710007,194.710007,194.710007,138.687241,0
2004-02-03,201,201,195,195.699997,139.392426,334
2004-02-04,193,193.979996,188,190.220001,135.489151,339
2004-02-05,190,191.990005,188.800003,188.800003,134.477692,126
2004-02-06,188.800003,188.800003,188.800003,188.800003,134.477692,0
2004-02-09,197.529999,197.529999,186.399994,194.5,138.537674,324
2004-02-10,199.289993,210.800003,199.199997,206.679993,147.213181,234
2004-02-11,200,207,196.429993,202,143.879745,348
2004-02-12,207.800003,207.800003,203,205.889999,146.650482,337
2004-02-13,208,226.479996,206.800003,220.630005,157.149429,1255
2004-02-16,225,227.399994,222,222.449997,158.44577,503
2004-02-17,223,237,222.600006,233.539993,166.344925,416
2004-02-18,232.600006,254.199997,232.600006,249.539993,177.741333,892
2004-02-19,253,257.399994,237.210007,237.399994,169.094299,359
2004-02-20,243,243,226.800003,228.160004,162.512894,217
2004-02-23,239,239.570007,232.009995,237.300003,169.023087,495
2004-02-24,237.399994,237.399994,226,229.289993,163.317749,312
2004-02-25,231,231,217.830002,217.830002,155.155075,338
2004-02-26,212.940002,212.949997,206.940002,206.940002,147.398376,336
2004-02-27,205,205,196.600006,200.369995,142.718719,159
2004-03-01,200,204.399994,197,199.899994,142.383972,313
2004-03-02,199.899994,199.899994,199.899994,199.899994,142.383972,0
2004-03-03,194,199.800003,192,195.75,139.428009,423
2004-03-04,200,200,188.600006,192.270004,136.94931,469
2004-03-05,197,197,184,185.050003,131.806671,306
2004-03-08,183.600006,185,178.399994,182.699997,130.132813,128
2004-03-09,185,190,178,181.779999,129.477509,1144
2004-03-10,179.210007,185,177.800003,180.070007,128.259552,598
2004-03-11,180,182,176,177.330002,126.307892,179
2004-03-12,175,176,169.800003,175.990005,125.353447,152
2004-03-15,175.199997,175.199997,161,167,118.950081,209
2004-03-16,159.020004,165.399994,159.020004,160.559998,114.363037,124
2004-03-17,153.039993,161,153,155.089996,110.466896,463
2004-03-18,155.410004,158,155.009995,158,112.539612,242
2004-03-19,155.399994,163.380005,155.399994,157.410004,112.119347,97
2004-03-22,153,160,153,159.899994,113.892921,332
2004-03-23,159,160.800003,157.100006,157.440002,112.140732,337
2004-03-24,160,160,156.100006,156.589996,111.535286,168
2004-03-25,152.399994,160,150,151.279999,107.753098,1131
